index,total_num,average_num,average_fee,day_deliver_coupon_num,coupon_discount,day_order_num,day_average_order_fee,step
575.0,31.0,1.1923076923076927,21.655625651538465,0.0,0.95,1.0,20.58843076,19.0
575.0,32.0,1.1851851851851856,21.616099914814818,0.0,0.95,1.0,20.54362446,20.0
575.0,33.0,1.1785714285714288,21.577797220000004,0.0,0.95,1.0,20.86037248,21.0
575.0,34.0,1.1724137931034486,21.553058435862074,2.0,0.6,1.0,20.4399392,22.0
575.0,35.0,1.166666666666667,21.515954461333337,0.0,0.95,0.0,0.0,23.0
575.0,35.0,1.166666666666667,21.515954461333337,2.0,0.6,2.0,20.79981267,24.0
575.0,37.0,1.1935483870967745,21.49285311322581,0.0,0.95,1.0,20.38397491,25.0
575.0,38.0,1.1875000000000002,21.458200669375003,0.0,0.95,1.0,20.34349144,26.0
575.0,39.0,1.181818181818182,21.424421601818185,0.0,0.95,1.0,20.44859082,27.0
575.0,40.0,1.1764705882352944,21.39572069647059,0.0,0.95,0.0,0.0,28.0
575.0,40.0,1.1764705882352944,21.39572069647059,0.0,0.95,1.0,20.14682687,29.0
576.0,19.0,1.1176470588235294,21.56104804764706,2.0,0.7,1.0,19.46103722,0.0
576.0,20.0,1.1111111111111112,21.444380779444444,0.0,0.95,2.0,19.96365935,1.0
576.0,22.0,1.1578947368421053,21.366448072631577,0.0,0.95,1.0,19.43236589,2.0
576.0,23.0,1.1500000000000001,21.269743963499998,2.0,0.6,1.0,20.03190964,3.0
576.0,24.0,1.142857142857143,21.21079947190476,0.0,0.95,1.0,19.60238367,4.0
576.0,25.0,1.1363636363636365,21.137689662727272,0.0,0.95,1.0,19.51873899,5.0
576.0,26.0,1.1304347826086958,21.067300503043477,2.0,0.6,1.0,19.36797798,6.0
576.0,27.0,1.1250000000000002,20.996495397916664,2.0,0.6,1.0,19.84471083,7.0
576.0,28.0,1.12,20.9504240152,0.0,0.95,1.0,19.58086491,8.0
576.0,29.0,1.1153846153846154,20.897748664999998,0.0,0.95,1.0,19.32086796,9.0
576.0,30.0,1.1111111111111112,20.839345675925923,0.0,0.95,1.0,19.32039559,10.0
576.0,31.0,1.1071428571428572,20.785097458571425,0.0,0.95,1.0,19.04254109,11.0
576.0,32.0,1.103448275862069,20.725009307931032,0.0,0.95,1.0,19.45535243,12.0
576.0,33.0,1.1,20.682687411999996,0.0,0.95,1.0,19.40292865,13.0
576.0,34.0,1.0967741935483872,20.64140487129032,2.0,0.6,2.0,19.04420406,14.0
576.0,36.0,1.1250000000000002,20.591492345937496,0.0,0.95,2.0,19.26543862,15.0
576.0,38.0,1.1515151515151518,20.551308899696966,0.0,0.95,1.0,18.94925088,16.0
576.0,39.0,1.1470588235294121,20.504189546176466,0.0,0.95,1.0,18.91822517,17.0
576.0,40.0,1.1428571428571432,20.45887627828571,0.0,0.95,1.0,19.18001324,18.0
576.0,41.0,1.1388888888888893,20.423352304999998,2.0,0.6,2.0,19.18429434,19.0
576.0,43.0,1.1621621621621625,20.38986425189189,0.0,0.95,1.0,19.17407364,20.0
576.0,44.0,1.1578947368421055,20.35786976210526,0.0,0.95,0.0,0.0,21.0
576.0,44.0,1.1578947368421055,20.35786976210526,0.0,0.95,0.0,0.0,22.0
576.0,44.0,1.1578947368421055,20.35786976210526,0.0,0.95,1.0,18.79931837,23.0
576.0,45.0,1.1538461538461542,20.317906905897434,0.0,0.95,1.0,18.77163053,24.0
576.0,46.0,1.1500000000000004,20.2792499965,0.0,0.95,1.0,19.03292984,25.0
576.0,47.0,1.1463414634146345,20.248851943902437,0.0,0.95,0.0,0.0,26.0
576.0,47.0,1.1463414634146345,20.248851943902437,0.0,0.95,0.0,0.0,27.0
576.0,47.0,1.1463414634146345,20.248851943902437,0.0,0.95,0.0,0.0,28.0
576.0,47.0,1.1463414634146345,20.248851943902437,0.0,0.95,0.0,0.0,29.0
577.0,8.0,1.6,1.5464204194,2.0,0.8,0.0,0.0,0.0
577.0,8.0,1.6,1.5464204194,0.0,0.95,0.0,0.0,1.0
577.0,8.0,1.6,1.5464204194,0.0,0.95,0.0,0.0,2.0
577.0,8.0,1.6,1.5464204194,0.0,0.95,0.0,0.0,3.0
577.0,8.0,1.6,1.5464204194,0.0,0.95,0.0,0.0,4.0
577.0,8.0,1.6,1.5464204194,0.0,0.95,0.0,0.0,5.0
577.0,8.0,1.6,1.5464204194,2.0,0.9,0.0,0.0,6.0
577.0,8.0,1.6,1.5464204194,0.0,0.95,0.0,0.0,7.0
577.0,8.0,1.6,1.5464204194,0.0,0.95,0.0,0.0,8.0
577.0,8.0,1.6,1.5464204194,0.0,0.95,0.0,0.0,9.0
577.0,8.0,1.6,1.5464204194,0.0,0.95,0.0,0.0,10.0
577.0,8.0,1.6,1.5464204194,0.0,0.95,0.0,0.0,11.0
577.0,8.0,1.6,1.5464204194,2.0,0.9,0.0,0.0,12.0
577.0,8.0,1.6,1.5464204194,0.0,0.95,0.0,0.0,13.0
577.0,8.0,1.6,1.5464204194,0.0,0.95,0.0,0.0,14.0
577.0,8.0,1.6,1.5464204194,0.0,0.95,0.0,0.0,15.0
577.0,8.0,1.6,1.5464204194,0.0,0.95,0.0,0.0,16.0
577.0,8.0,1.6,1.5464204194,0.0,0.95,0.0,0.0,17.0
577.0,8.0,1.6,1.5464204194,0.0,0.95,0.0,0.0,18.0
577.0,8.0,1.6,1.5464204194,0.0,0.95,0.0,0.0,19.0
577.0,8.0,1.6,1.5464204194,0.0,0.95,0.0,0.0,20.0
577.0,8.0,1.6,1.5464204194,0.0,0.95,0.0,0.0,21.0
577.0,8.0,1.6,1.5464204194,0.0,0.95,0.0,0.0,22.0
577.0,8.0,1.6,1.5464204194,0.0,0.95,0.0,0.0,23.0
577.0,8.0,1.6,1.5464204194,0.0,0.95,0.0,0.0,24.0
577.0,8.0,1.6,1.5464204194,0.0,0.95,0.0,0.0,25.0
577.0,8.0,1.6,1.5464204194,0.0,0.95,0.0,0.0,26.0
577.0,8.0,1.6,1.5464204194,0.0,0.95,0.0,0.0,27.0
577.0,8.0,1.6,1.5464204194,2.0,0.9,0.0,0.0,28.0
577.0,8.0,1.6,1.5464204194,0.0,0.95,0.0,0.0,29.0
578.0,5.0,1.25,0.7480655737499999,0.0,0.95,0.0,0.0,0.0
578.0,5.0,1.25,0.7480655737499999,0.0,0.95,0.0,0.0,1.0
578.0,5.0,1.25,0.7480655737499999,0.0,0.95,0.0,0.0,2.0
578.0,5.0,1.25,0.7480655737499999,0.0,0.95,0.0,0.0,3.0
578.0,5.0,1.25,0.7480655737499999,0.0,0.95,0.0,0.0,4.0
578.0,5.0,1.25,0.7480655737499999,0.0,0.95,0.0,0.0,5.0
578.0,5.0,1.25,0.7480655737499999,0.0,0.95,0.0,0.0,6.0
578.0,5.0,1.25,0.7480655737499999,0.0,0.95,0.0,0.0,7.0
578.0,5.0,1.25,0.7480655737499999,0.0,0.95,0.0,0.0,8.0
578.0,5.0,1.25,0.7480655737499999,0.0,0.95,0.0,0.0,9.0
578.0,5.0,1.25,0.7480655737499999,0.0,0.95,0.0,0.0,10.0
578.0,5.0,1.25,0.7480655737499999,0.0,0.95,0.0,0.0,11.0
578.0,5.0,1.25,0.7480655737499999,0.0,0.95,0.0,0.0,12.0
578.0,5.0,1.25,0.7480655737499999,0.0,0.95,0.0,0.0,13.0
578.0,5.0,1.25,0.7480655737499999,0.0,0.95,0.0,0.0,14.0
578.0,5.0,1.25,0.7480655737499999,0.0,0.95,0.0,0.0,15.0
578.0,5.0,1.25,0.7480655737499999,0.0,0.95,0.0,0.0,16.0
578.0,5.0,1.25,0.7480655737499999,0.0,0.95,0.0,0.0,17.0
578.0,5.0,1.25,0.7480655737499999,0.0,0.95,0.0,0.0,18.0
578.0,5.0,1.25,0.7480655737499999,0.0,0.95,0.0,0.0,19.0
578.0,5.0,1.25,0.7480655737499999,0.0,0.95,0.0,0.0,20.0
578.0,5.0,1.25,0.7480655737499999,0.0,0.95,0.0,0.0,21.0
578.0,5.0,1.25,0.7480655737499999,0.0,0.95,0.0,0.0,22.0
578.0,5.0,1.25,0.7480655737499999,0.0,0.95,0.0,0.0,23.0
578.0,5.0,1.25,0.7480655737499999,0.0,0.95,0.0,0.0,24.0
578.0,5.0,1.25,0.7480655737499999,0.0,0.95,0.0,0.0,25.0
578.0,5.0,1.25,0.7480655737499999,0.0,0.95,0.0,0.0,26.0
578.0,5.0,1.25,0.7480655737499999,0.0,0.95,0.0,0.0,27.0
578.0,5.0,1.25,0.7480655737499999,2.0,0.9,0.0,0.0,28.0
578.0,5.0,1.25,0.7480655737499999,0.0,0.95,0.0,0.0,29.0
579.0,9.0,1.125,31.636256867500002,2.0,0.6,2.0,28.68306441,0.0
579.0,11.0,1.2222222222222223,31.308124372222224,0.0,0.95,0.0,0.0,1.0
579.0,11.0,1.2222222222222223,31.308124372222224,0.0,0.95,0.0,0.0,2.0
579.0,11.0,1.2222222222222223,31.308124372222224,0.0,0.95,1.0,25.78726113,3.0
579.0,12.0,1.2000000000000002,30.756038048,0.0,0.95,1.0,26.52964592,4.0
579.0,13.0,1.1818181818181819,30.37182058181818,0.0,0.95,0.0,0.0,5.0
579.0,13.0,1.1818181818181819,30.37182058181818,0.0,0.95,0.0,0.0,6.0
579.0,13.0,1.1818181818181819,30.37182058181818,0.0,0.95,0.0,0.0,7.0
579.0,13.0,1.1818181818181819,30.37182058181818,2.0,0.6,1.0,26.26915276,8.0
579.0,14.0,1.1666666666666667,30.029931596666664,0.0,0.95,0.0,0.0,9.0
579.0,14.0,1.1666666666666667,30.029931596666664,0.0,0.95,0.0,0.0,10.0
579.0,14.0,1.1666666666666667,30.029931596666664,0.0,0.95,1.0,26.01940334,11.0
579.0,15.0,1.153846153846154,29.72142942307692,0.0,0.95,1.0,24.58643168,12.0
579.0,16.0,1.142857142857143,29.354643869999997,0.0,0.95,0.0,0.0,13.0
579.0,16.0,1.142857142857143,29.354643869999997,0.0,0.95,1.0,24.9154076,14.0
579.0,17.0,1.1333333333333335,29.05869478533333,0.0,0.95,0.0,0.0,15.0
579.0,17.0,1.1333333333333335,29.05869478533333,0.0,0.95,1.0,25.48817992,16.0
579.0,18.0,1.1250000000000002,28.835537606249996,0.0,0.95,1.0,25.37444532,17.0
579.0,19.0,1.1176470588235297,28.631943942352937,0.0,0.95,1.0,25.29276013,18.0
579.0,20.0,1.1111111111111114,28.44643373055555,2.0,0.6,2.0,24.80222583,19.0
579.0,22.0,1.1578947368421055,28.25463331473684,0.0,0.95,0.0,0.0,20.0
579.0,22.0,1.1578947368421055,28.25463331473684,0.0,0.95,0.0,0.0,21.0
579.0,22.0,1.1578947368421055,28.25463331473684,0.0,0.95,0.0,0.0,22.0
579.0,22.0,1.1578947368421055,28.25463331473684,0.0,0.95,1.0,24.93220866,23.0
579.0,23.0,1.1500000000000004,28.088512081999998,0.0,0.95,1.0,24.24900532,24.0
579.0,24.0,1.1428571428571432,27.905678426666665,0.0,0.95,0.0,0.0,25.0
579.0,24.0,1.1428571428571432,27.905678426666665,0.0,0.95,1.0,24.26306158,26.0
579.0,25.0,1.1363636363636367,27.74010493363636,0.0,0.95,1.0,24.96964484,27.0
579.0,26.0,1.130434782608696,27.61965014695652,0.0,0.95,0.0,0.0,28.0
579.0,26.0,1.130434782608696,27.61965014695652,0.0,0.95,0.0,0.0,29.0
580.0,9.0,1.5,2.0467241753333334,0.0,0.95,0.0,0.0,0.0
580.0,9.0,1.5,2.0467241753333334,0.0,0.95,0.0,0.0,1.0
580.0,9.0,1.5,2.0467241753333334,0.0,0.95,0.0,0.0,2.0
580.0,9.0,1.5,2.0467241753333334,0.0,0.95,0.0,0.0,3.0
580.0,9.0,1.5,2.0467241753333334,2.0,0.9,0.0,0.0,4.0
580.0,9.0,1.5,2.0467241753333334,0.0,0.95,0.0,0.0,5.0
580.0,9.0,1.5,2.0467241753333334,0.0,0.95,0.0,0.0,6.0
580.0,9.0,1.5,2.0467241753333334,0.0,0.95,0.0,0.0,7.0
580.0,9.0,1.5,2.0467241753333334,0.0,0.95,0.0,0.0,8.0
580.0,9.0,1.5,2.0467241753333334,2.0,0.9,0.0,0.0,9.0
580.0,9.0,1.5,2.0467241753333334,0.0,0.95,0.0,0.0,10.0
580.0,9.0,1.5,2.0467241753333334,0.0,0.95,0.0,0.0,11.0
580.0,9.0,1.5,2.0467241753333334,0.0,0.95,0.0,0.0,12.0
580.0,9.0,1.5,2.0467241753333334,0.0,0.95,0.0,0.0,13.0
580.0,9.0,1.5,2.0467241753333334,0.0,0.95,0.0,0.0,14.0
580.0,9.0,1.5,2.0467241753333334,2.0,0.9,0.0,0.0,15.0
580.0,9.0,1.5,2.0467241753333334,0.0,0.95,0.0,0.0,16.0
580.0,9.0,1.5,2.0467241753333334,0.0,0.95,0.0,0.0,17.0
580.0,9.0,1.5,2.0467241753333334,0.0,0.95,0.0,0.0,18.0
580.0,9.0,1.5,2.0467241753333334,2.0,0.9,0.0,0.0,19.0
580.0,9.0,1.5,2.0467241753333334,2.0,0.9,0.0,0.0,20.0
580.0,9.0,1.5,2.0467241753333334,0.0,0.95,0.0,0.0,21.0
580.0,9.0,1.5,2.0467241753333334,2.0,0.9,1.0,1.738374775,22.0
580.0,10.0,1.4285714285714286,2.002674261,0.0,0.95,0.0,0.0,23.0
580.0,10.0,1.4285714285714286,2.002674261,0.0,0.95,0.0,0.0,24.0
580.0,10.0,1.4285714285714286,2.002674261,0.0,0.95,0.0,0.0,25.0
580.0,10.0,1.4285714285714286,2.002674261,0.0,0.95,1.0,3.725986639,26.0
580.0,11.0,1.375,2.21808830825,0.0,0.95,0.0,0.0,27.0
580.0,11.0,1.375,2.21808830825,2.0,0.9,1.0,0.203289429,28.0
580.0,12.0,1.3333333333333333,1.994221766111111,0.0,0.95,0.0,0.0,29.0
581.0,5.0,1.25,32.719361435,0.0,0.95,0.0,0.0,0.0
581.0,5.0,1.25,32.719361435,0.0,0.95,0.0,0.0,1.0
581.0,5.0,1.25,32.719361435,0.0,0.95,0.0,0.0,2.0
581.0,5.0,1.25,32.719361435,0.0,0.95,0.0,0.0,3.0
581.0,5.0,1.25,32.719361435,0.0,0.95,0.0,0.0,4.0
581.0,5.0,1.25,32.719361435,0.0,0.95,0.0,0.0,5.0
581.0,5.0,1.25,32.719361435,0.0,0.95,0.0,0.0,6.0
581.0,5.0,1.25,32.719361435,0.0,0.95,0.0,0.0,7.0
581.0,5.0,1.25,32.719361435,0.0,0.95,0.0,0.0,8.0
581.0,5.0,1.25,32.719361435,0.0,0.95,0.0,0.0,9.0
581.0,5.0,1.25,32.719361435,0.0,0.95,0.0,0.0,10.0
581.0,5.0,1.25,32.719361435,0.0,0.95,0.0,0.0,11.0
581.0,5.0,1.25,32.719361435,2.0,0.8,1.0,35.49268123,12.0
581.0,6.0,1.2,33.274025394000006,2.0,0.8,1.0,33.81550892,13.0
581.0,7.0,1.1666666666666665,33.36427264833334,2.0,0.75,1.0,33.21135307,14.0
581.0,8.0,1.1428571428571428,33.342426994285724,0.0,0.95,0.0,0.0,15.0
581.0,8.0,1.1428571428571428,33.342426994285724,0.0,0.95,0.0,0.0,16.0
581.0,8.0,1.1428571428571428,33.342426994285724,0.0,0.95,0.0,0.0,17.0
581.0,8.0,1.1428571428571428,33.342426994285724,0.0,0.95,0.0,0.0,18.0
581.0,8.0,1.1428571428571428,33.342426994285724,0.0,0.95,0.0,0.0,19.0
581.0,8.0,1.1428571428571428,33.342426994285724,0.0,0.95,0.0,0.0,20.0
581.0,8.0,1.1428571428571428,33.342426994285724,0.0,0.95,0.0,0.0,21.0
581.0,8.0,1.1428571428571428,33.342426994285724,0.0,0.95,0.0,0.0,22.0
581.0,8.0,1.1428571428571428,33.342426994285724,0.0,0.95,0.0,0.0,23.0
581.0,8.0,1.1428571428571428,33.342426994285724,0.0,0.95,0.0,0.0,24.0
581.0,8.0,1.1428571428571428,33.342426994285724,0.0,0.95,0.0,0.0,25.0
581.0,8.0,1.1428571428571428,33.342426994285724,0.0,0.95,0.0,0.0,26.0
581.0,8.0,1.1428571428571428,33.342426994285724,0.0,0.95,0.0,0.0,27.0
581.0,8.0,1.1428571428571428,33.342426994285724,0.0,0.95,0.0,0.0,28.0
581.0,8.0,1.1428571428571428,33.342426994285724,0.0,0.95,0.0,0.0,29.0
582.0,28.0,1.1666666666666667,14.015683229166667,0.0,0.95,0.0,0.0,0.0
582.0,28.0,1.1666666666666667,14.015683229166667,0.0,0.95,0.0,0.0,1.0
582.0,28.0,1.1666666666666667,14.015683229166667,0.0,0.95,1.0,13.80694211,2.0
582.0,29.0,1.1600000000000001,14.0073335844,0.0,0.95,1.0,13.97242546,3.0
582.0,30.0,1.153846153846154,14.005990964230769,2.0,0.6,2.0,13.79251778,4.0
582.0,32.0,1.1851851851851853,13.99808455,0.0,0.95,1.0,13.78642023,5.0
582.0,33.0,1.1785714285714288,13.99052511,0.0,0.95,0.0,0.0,6.0
582.0,33.0,1.1785714285714288,13.99052511,0.0,0.95,0.0,0.0,7.0
582.0,33.0,1.1785714285714288,13.99052511,0.0,0.95,0.0,0.0,8.0
582.0,33.0,1.1785714285714288,13.99052511,0.0,0.95,1.0,13.90450299,9.0
582.0,34.0,1.1724137931034486,13.98755883,0.0,0.95,1.0,13.76296878,10.0
582.0,35.0,1.166666666666667,13.980072495,0.0,0.95,1.0,13.96563202,11.0
582.0,36.0,1.1612903225806455,13.979606673225806,0.0,0.95,2.0,13.91264647,12.0
582.0,38.0,1.1875000000000002,13.977514166875,0.0,0.95,0.0,0.0,13.0
582.0,38.0,1.1875000000000002,13.977514166875,0.0,0.95,0.0,0.0,14.0
582.0,38.0,1.1875000000000002,13.977514166875,0.0,0.95,0.0,0.0,15.0
582.0,38.0,1.1875000000000002,13.977514166875,0.0,0.95,1.0,13.74448836,16.0
582.0,39.0,1.181818181818182,13.970452778787879,0.0,0.95,0.0,0.0,17.0
582.0,39.0,1.181818181818182,13.970452778787879,0.0,0.95,1.0,13.53239864,18.0
582.0,40.0,1.1764705882352944,13.957568833529411,0.0,0.95,0.0,0.0,19.0
582.0,40.0,1.1764705882352944,13.957568833529411,0.0,0.95,0.0,0.0,20.0
582.0,40.0,1.1764705882352944,13.957568833529411,2.0,0.6,2.0,13.84420991,21.0
582.0,42.0,1.2000000000000002,13.954330007142856,0.0,0.95,2.0,13.93014044,22.0
582.0,44.0,1.2222222222222223,13.95365807472222,0.0,0.95,1.0,13.83430213,23.0
582.0,45.0,1.2162162162162162,13.950432238378376,0.0,0.95,1.0,13.91729861,24.0
582.0,46.0,1.2105263157894737,13.949560300789472,0.0,0.95,0.0,0.0,25.0
582.0,46.0,1.2105263157894737,13.949560300789472,0.0,0.95,1.0,13.49466294,26.0
582.0,47.0,1.205128205128205,13.937896265897434,0.0,0.95,0.0,0.0,27.0
582.0,47.0,1.205128205128205,13.937896265897434,0.0,0.95,1.0,13.70148361,28.0
582.0,48.0,1.2,13.931985949499998,0.0,0.95,0.0,0.0,29.0
583.0,23.0,1.2777777777777777,17.04049122388889,0.0,0.95,1.0,16.39800221,0.0
583.0,24.0,1.263157894736842,17.00667601263158,0.0,0.95,2.0,15.70011824,1.0
583.0,26.0,1.2999999999999998,16.941348124,0.0,0.95,1.0,15.87179452,2.0
583.0,27.0,1.2857142857142856,16.890417,0.0,0.95,0.0,0.0,3.0
583.0,27.0,1.2857142857142856,16.890417,0.0,0.95,1.0,15.40846676,4.0
583.0,28.0,1.2727272727272727,16.823055625454543,2.0,0.6,3.0,15.46936631,5.0
583.0,31.0,1.3478260869565217,16.764199568260867,0.0,0.95,0.0,0.0,6.0
583.0,31.0,1.3478260869565217,16.764199568260867,2.0,0.6,1.0,22.07992716,7.0
583.0,32.0,1.3333333333333333,16.985688217916664,0.0,0.95,2.0,16.18196368,8.0
583.0,34.0,1.3599999999999999,16.953539236399997,0.0,0.95,1.0,15.35567194,9.0
583.0,35.0,1.346153846153846,16.892082801923074,0.0,0.95,1.0,15.42475075,10.0
583.0,36.0,1.3333333333333333,16.837737170370367,2.0,0.6,2.0,15.32298923,11.0
583.0,38.0,1.357142857142857,16.783639029642853,0.0,0.95,1.0,15.19659907,12.0
583.0,39.0,1.3448275862068964,16.7289135137931,0.0,0.95,1.0,15.94103575,13.0
583.0,40.0,1.333333333333333,16.702650921666663,0.0,0.95,0.0,0.0,14.0
583.0,40.0,1.333333333333333,16.702650921666663,0.0,0.95,1.0,16.43739905,15.0
583.0,41.0,1.32258064516129,16.694094409677415,2.0,0.6,1.0,15.8866331,16.0
583.0,42.0,1.3124999999999998,16.668861243749998,0.0,0.95,1.0,15.04345089,17.0
583.0,43.0,1.3030303030303028,16.619606384545452,2.0,0.6,2.0,15.13753235,18.0
583.0,45.0,1.3235294117647056,16.576015971764704,2.0,0.6,2.0,14.76437598,19.0
583.0,47.0,1.3428571428571425,16.524254829142855,0.0,0.95,1.0,15.07332772,20.0
583.0,48.0,1.333333333333333,16.48395129833333,0.0,0.95,0.0,0.0,21.0
583.0,48.0,1.333333333333333,16.48395129833333,2.0,0.6,1.0,14.75358754,22.0
583.0,49.0,1.3243243243243241,16.43718471027027,0.0,0.95,1.0,15.03846198,23.0
583.0,50.0,1.3157894736842104,16.40037621736842,0.0,0.95,0.0,0.0,24.0
583.0,50.0,1.3157894736842104,16.40037621736842,2.0,0.6,2.0,14.93900269,25.0
583.0,52.0,1.3333333333333333,16.362905101282053,0.0,0.95,1.0,14.88734782,26.0
583.0,53.0,1.325,16.32601616925,2.0,0.6,2.0,14.64354843,27.0
583.0,55.0,1.3414634146341462,16.284980370731706,0.0,0.95,1.0,14.63743299,28.0
583.0,56.0,1.3333333333333333,16.245753052142856,0.0,0.95,1.0,14.56229687,29.0
584.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0
584.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,1.0
584.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,2.0
584.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,3.0
584.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,4.0
584.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,5.0
584.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,6.0
584.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,7.0
584.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,8.0
584.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,9.0
584.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,10.0
584.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,11.0
584.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,12.0
584.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,13.0
584.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,14.0
584.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,15.0
584.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,16.0
584.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,17.0
584.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,18.0
584.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,19.0
584.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,20.0
584.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,21.0
584.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,22.0
584.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,23.0
584.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,24.0
584.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,25.0
584.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,26.0
584.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,27.0
584.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,28.0
584.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,29.0
585.0,9.0,1.2857142857142858,27.037672407142857,0.0,0.95,0.0,0.0,0.0
585.0,9.0,1.2857142857142858,27.037672407142857,2.0,0.7,1.0,26.50316666,1.0
585.0,10.0,1.25,26.97085918875,0.0,0.95,0.0,0.0,2.0
585.0,10.0,1.25,26.97085918875,0.0,0.95,1.0,24.38696921,3.0
585.0,11.0,1.2222222222222223,26.683760302222222,0.0,0.95,1.0,24.13799018,4.0
585.0,12.0,1.2000000000000002,26.42918329,0.0,0.95,1.0,24.45420772,5.0
585.0,13.0,1.1818181818181819,26.24964005636364,0.0,0.95,1.0,24.01445955,6.0
585.0,14.0,1.1666666666666667,26.06337501416667,0.0,0.95,1.0,24.19509888,7.0
585.0,15.0,1.153846153846154,25.919661465384618,2.0,0.6,1.0,24.2660597,8.0
585.0,16.0,1.142857142857143,25.80154705357143,0.0,0.95,1.0,23.84259999,9.0
585.0,17.0,1.1333333333333335,25.670950582666666,0.0,0.95,1.0,23.89830202,10.0
585.0,18.0,1.1250000000000002,25.5601600475,0.0,0.95,1.0,23.83101583,11.0
585.0,19.0,1.1176470588235297,25.458445681764704,2.0,0.6,2.0,23.71596396,12.0
585.0,21.0,1.166666666666667,25.361641141666666,0.0,0.95,1.0,23.67886454,13.0
585.0,22.0,1.1578947368421055,25.273073952105264,0.0,0.95,0.0,0.0,14.0
585.0,22.0,1.1578947368421055,25.273073952105264,0.0,0.95,0.0,0.0,15.0
585.0,22.0,1.1578947368421055,25.273073952105264,0.0,0.95,1.0,23.60965312,16.0
585.0,23.0,1.1500000000000004,25.189902910500003,0.0,0.95,1.0,23.76373559,17.0
585.0,24.0,1.1428571428571432,25.121990180952384,0.0,0.95,0.0,0.0,18.0
585.0,24.0,1.1428571428571432,25.121990180952384,0.0,0.95,1.0,23.57064635,19.0
585.0,25.0,1.1363636363636367,25.05147455227273,0.0,0.95,1.0,23.70299697,20.0
585.0,26.0,1.130434782608696,24.992845092173916,0.0,0.95,0.0,0.0,21.0
585.0,26.0,1.130434782608696,24.992845092173916,0.0,0.95,1.0,24.03667886,22.0
585.0,27.0,1.1250000000000004,24.953004832500003,0.0,0.95,1.0,23.93957227,23.0
585.0,28.0,1.1200000000000003,24.912467530000004,0.0,0.95,1.0,23.60921204,24.0
585.0,29.0,1.1153846153846156,24.862342318846157,0.0,0.95,1.0,23.24073315,25.0
585.0,30.0,1.1111111111111114,24.80228272,0.0,0.95,1.0,23.43455255,26.0
585.0,31.0,1.1071428571428574,24.753435213928572,0.0,0.95,1.0,23.14137816,27.0
585.0,32.0,1.1034482758620692,24.697847039655173,2.0,0.6,1.0,23.34512919,28.0
585.0,33.0,1.1,24.652756444666668,0.0,0.95,1.0,24.26262236,29.0
586.0,24.0,1.263157894736842,19.06190090473684,0.0,0.95,0.0,0.0,0.0
586.0,24.0,1.263157894736842,19.06190090473684,0.0,0.95,0.0,0.0,1.0
586.0,24.0,1.263157894736842,19.06190090473684,0.0,0.95,1.0,18.50612909,2.0
586.0,25.0,1.25,19.034112313999998,0.0,0.95,1.0,18.55839193,3.0
586.0,26.0,1.2380952380952381,19.01145896238095,0.0,0.95,1.0,18.76823753,4.0
586.0,27.0,1.2272727272727273,19.00040344272727,0.0,0.95,0.0,0.0,5.0
586.0,27.0,1.2272727272727273,19.00040344272727,0.0,0.95,0.0,0.0,6.0
586.0,27.0,1.2272727272727273,19.00040344272727,0.0,0.95,1.0,18.46118122,7.0
586.0,28.0,1.2173913043478262,18.976958998260866,0.0,0.95,1.0,18.43532324,8.0
586.0,29.0,1.2083333333333335,18.95439084166666,0.0,0.95,1.0,18.48489791,9.0
586.0,30.0,1.2000000000000002,18.935611124399994,0.0,0.95,1.0,18.45653355,10.0
586.0,31.0,1.1923076923076925,18.917185063846148,2.0,0.6,2.0,18.68321002,11.0
586.0,33.0,1.2222222222222223,18.908519321481474,2.0,0.6,2.0,18.65682155,12.0
